distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
Binomial,CDF,250000,SCALAR,34379.291,34379.291,1.0
Binomial,CDF,300000,SCALAR,40445.875,40445.875,1.0
Binomial,CDF,400000,SCALAR,54797.958,54797.958,1.0
Binomial,CDF,500000,VECTORIZED,68724.5,68737.75,1.0
Binomial,CDF,750000,VECTORIZED,103532.916,103905.291,1.004
Binomial,CDF,1000000,SCALAR,140222.875,140222.875,1.0
Binomial,CDF,1500000,VECTORIZED,207632.166,209367.666,1.008
Binomial,CDF,2000000,SCALAR,274553.875,274553.875,1.0
Binomial,LogPDF,64,VECTORIZED,1.375,2.334,1.697
Binomial,LogPDF,128,VECTORIZED,2.667,4.75,1.781
Binomial,LogPDF,256,VECTORIZED,5.333,9.25,1.734
Binomial,LogPDF,512,VECTORIZED,13.417,23.041,1.717
Binomial,LogPDF,1024,VECTORIZED,22.041,36.875,1.673
Binomial,LogPDF,2048,VECTORIZED,43.542,73.834,1.696
Binomial,LogPDF,4096,VECTORIZED,86.375,184.125,2.132
Binomial,LogPDF,6144,VECTORIZED,130.167,220.0,1.69
Binomial,LogPDF,8192,VECTORIZED,172.167,291.75,1.695
Binomial,LogPDF,10000,VECTORIZED,267.5,447.542,1.673
Binomial,LogPDF,25000,VECTORIZED,539.542,899.375,1.667
Binomial,LogPDF,50000,VECTORIZED,1074.625,1928.0,1.794
Binomial,LogPDF,75000,VECTORIZED,1640.208,2867.791,1.748
Binomial,LogPDF,100000,VECTORIZED,2199.083,3654.917,1.662
Binomial,LogPDF,150000,VECTORIZED,3576.041,6770.542,1.893
Binomial,LogPDF,200000,VECTORIZED,4582.542,7583.625,1.655
Binomial,LogPDF,250000,VECTORIZED,5655.125,9405.292,1.663
Binomial,LogPDF,300000,VECTORIZED,6768.792,11380.875,1.681
Binomial,LogPDF,400000,VECTORIZED,9033.709,15102.25,1.672
Binomial,LogPDF,500000,VECTORIZED,11301.667,22689.25,2.008
Binomial,LogPDF,750000,VECTORIZED,18032.459,27708.5,1.537
Binomial,LogPDF,1000000,VECTORIZED,22730.417,38545.084,1.696
Binomial,LogPDF,1500000,VECTORIZED,36277.458,57025.583,1.572
Binomial,LogPDF,2000000,VECTORIZED,43797.792,75812.333,1.731
Binomial,PDF,64,VECTORIZED,1.667,2.833,1.699
Binomial,PDF,128,VECTORIZED,3.209,5.583,1.74
Binomial,PDF,256,VECTORIZED,6.25,10.75,1.72
Binomial,PDF,512,VECTORIZED,12.208,21.541,1.764
Binomial,PDF,1024,VECTORIZED,25.084,43.667,1.741
Binomial,PDF,2048,VECTORIZED,53.291,87.458,1.641
Binomial,PDF,4096,VECTORIZED,101.083,174.958,1.731
Binomial,PDF,6144,VECTORIZED,153.0,262.959,1.719
Binomial,PDF,8192,VECTORIZED,202.292,350.875,1.734
Binomial,PDF,10000,VECTORIZED,245.875,427.584,1.739
Binomial,PDF,25000,VECTORIZED,617.75,1067.917,1.729
Binomial,PDF,50000,VECTORIZED,1239.083,2150.125,1.735
Binomial,PDF,75000,VECTORIZED,2327.958,3228.792,1.387
Binomial,PDF,100000,VECTORIZED,3073.834,5358.791,1.743
Binomial,PDF,150000,VECTORIZED,3904.709,6793.292,1.74
Binomial,PDF,200000,VECTORIZED,5253.25,10678.333,2.033
Binomial,PDF,250000,VECTORIZED,6194.875,11378.0,1.837
Binomial,PDF,300000,VECTORIZED,7640.75,13501.542,1.767
Binomial,PDF,400000,VECTORIZED,9958.833,17898.083,1.797
Binomial,PDF,500000,VECTORIZED,15376.417,22263.542,1.448
Binomial,PDF,750000,VECTORIZED,20413.292,33776.75,1.655
Binomial,PDF,1000000,VECTORIZED,26433.209,45595.959,1.725
Binomial,PDF,1500000,VECTORIZED,39086.916,67496.75,1.727
Binomial,PDF,2000000,VECTORIZED,52578.917,90223.584,1.716
Cauchy,CDF,64,VECTORIZED,5.209,5.958,1.144
Cauchy,CDF,128,VECTORIZED,10.125,11.5,1.136
Cauchy,CDF,256,VECTORIZED,21.542,27.25,1.265
Cauchy,CDF,512,WORK_STEALING,40.875,54.208,1.326
Cauchy,CDF,1024,VECTORIZED,68.125,86.917,1.276
Cauchy,CDF,2048,WORK_STEALING,88.25,175.542,1.989
Cauchy,CDF,4096,WORK_STEALING,90.167,351.333,3.896
Cauchy,CDF,6144,WORK_STEALING,173.375,528.042,3.046
Cauchy,CDF,8192,WORK_STEALING,161.583,692.292,4.284
Cauchy,CDF,10000,WORK_STEALING,272.333,848.333,3.115
Cauchy,CDF,25000,WORK_STEALING,541.709,2170.833,4.007
Cauchy,CDF,50000,WORK_STEALING,851.583,4499.166,5.283
Cauchy,CDF,75000,WORK_STEALING,1122.125,6546.917,5.834
Cauchy,CDF,100000,WORK_STEALING,1796.917,8828.667,4.913
Cauchy,CDF,150000,WORK_STEALING,2649.416,13563.709,5.12
Cauchy,CDF,200000,WORK_STEALING,2941.916,16995.208,5.777
Cauchy,CDF,250000,WORK_STEALING,3820.25,25930.5,6.788
Cauchy,CDF,300000,WORK_STEALING,4212.083,26480.375,6.287
Cauchy,CDF,400000,WORK_STEALING,7061.75,35527.375,5.031
Cauchy,CDF,500000,WORK_STEALING,15534.875,44899.042,2.89
Cauchy,CDF,750000,WORK_STEALING,13639.0,67486.083,4.948
Cauchy,CDF,1000000,WORK_STEALING,17695.125,89649.375,5.066
Cauchy,CDF,1500000,WORK_STEALING,22487.083,134592.125,5.985
Cauchy,CDF,2000000,WORK_STEALING,29730.708,174299.416,5.863
Cauchy,LogPDF,64,VECTORIZED,0.417,1.667,3.998
Cauchy,LogPDF,128,VECTORIZED,0.708,3.208,4.531
Cauchy,LogPDF,256,VECTORIZED,1.292,6.417,4.967
Cauchy,LogPDF,512,VECTORIZED,2.292,12.667,5.527
Cauchy,LogPDF,1024,VECTORIZED,3.5,20.125,5.75
Cauchy,LogPDF,2048,VECTORIZED,6.708,40.041,5.969
Cauchy,LogPDF,4096,VECTORIZED,13.25,80.5,6.075
Cauchy,LogPDF,6144,VECTORIZED,21.417,122.084,5.7
Cauchy,LogPDF,8192,VECTORIZED,27.958,161.166,5.765
Cauchy,LogPDF,10000,VECTORIZED,32.75,197.5,6.031
Cauchy,LogPDF,25000,VECTORIZED,82.833,517.584,6.249
Cauchy,LogPDF,50000,WORK_STEALING,150.917,989.167,6.554
Cauchy,LogPDF,75000,PARALLEL,201.25,1528.458,7.595
Cauchy,LogPDF,100000,WORK_STEALING,276.875,1998.541,7.218
Cauchy,LogPDF,150000,PARALLEL,333.209,2931.667,8.798
Cauchy,LogPDF,200000,WORK_STEALING,450.042,4091.708,9.092
Cauchy,LogPDF,250000,WORK_STEALING,534.417,4925.125,9.216
Cauchy,LogPDF,300000,WORK_STEALING,739.875,6248.25,8.445
Cauchy,LogPDF,400000,WORK_STEALING,1041.917,7932.125,7.613
Cauchy,LogPDF,500000,PARALLEL,1296.375,10479.334,8.084
Cauchy,LogPDF,750000,PARALLEL,2685.875,15275.291,5.687
Cauchy,LogPDF,1000000,PARALLEL,3174.25,20724.292,6.529
Cauchy,LogPDF,1500000,PARALLEL,3512.0,31446.042,8.954
Cauchy,LogPDF,2000000,PARALLEL,4756.916,42346.5,8.902
Cauchy,PDF,64,VECTORIZED,0.5,2.083,4.166
Cauchy,PDF,128,VECTORIZED,0.75,4.334,5.779
Cauchy,PDF,256,VECTORIZED,1.667,8.0,4.799
Cauchy,PDF,512,VECTORIZED,2.833,15.917,5.618
Cauchy,PDF,1024,VECTORIZED,5.958,31.708,5.322
Cauchy,PDF,2048,VECTORIZED,11.458,64.458,5.626
Cauchy,PDF,4096,VECTORIZED,22.75,100.958,4.438
Cauchy,PDF,6144,VECTORIZED,35.709,188.583,5.281
Cauchy,PDF,8192,VECTORIZED,37.833,250.125,6.611
Cauchy,PDF,10000,WORK_STEALING,40.167,289.0,7.195
Cauchy,PDF,25000,WORK_STEALING,103.542,624.791,6.034
Cauchy,PDF,50000,PARALLEL,190.291,1255.25,6.596
Cauchy,PDF,75000,PARALLEL,275.041,1842.667,6.7
Cauchy,PDF,100000,PARALLEL,388.333,2475.625,6.375
Cauchy,PDF,150000,WORK_STEALING,457.25,3688.125,8.066
Cauchy,PDF,200000,PARALLEL,657.916,5172.667,7.862
Cauchy,PDF,250000,WORK_STEALING,754.417,6507.459,8.626
Cauchy,PDF,300000,WORK_STEALING,943.292,9293.709,9.852
Cauchy,PDF,400000,WORK_STEALING,1199.458,10208.708,8.511
Cauchy,PDF,500000,WORK_STEALING,1568.5,15429.834,9.837
Cauchy,PDF,750000,PARALLEL,2855.792,20022.625,7.011
Cauchy,PDF,1000000,PARALLEL,3370.333,26494.167,7.861
Cauchy,PDF,1500000,WORK_STEALING,4874.25,39831.584,8.172
Cauchy,PDF,2000000,PARALLEL,6130.375,52683.667,8.594
ChiSquared,CDF,64,WORK_STEALING,1.666,3.417,2.051
ChiSquared,CDF,128,VECTORIZED,2.875,6.792,2.362
ChiSquared,CDF,256,VECTORIZED,6.792,13.875,2.043
ChiSquared,CDF,512,VECTORIZED,15.292,28.584,1.869
ChiSquared,CDF,1024,VECTORIZED,35.375,57.792,1.634
ChiSquared,CDF,2048,WORK_STEALING,49.292,116.333,2.36
ChiSquared,CDF,4096,PARALLEL,81.167,235.125,2.897
ChiSquared,CDF,6144,WORK_STEALING,66.458,429.959,6.47
ChiSquared,CDF,8192,WORK_STEALING,112.917,470.5,4.167
ChiSquared,CDF,10000,WORK_STEALING,106.417,568.375,5.341
ChiSquared,CDF,25000,PARALLEL,285.708,1542.167,5.398
ChiSquared,CDF,50000,PARALLEL,584.75,2868.333,4.905
ChiSquared,CDF,75000,WORK_STEALING,723.708,4563.041,6.305
ChiSquared,CDF,100000,WORK_STEALING,975.833,6033.5,6.183
ChiSquared,CDF,150000,WORK_STEALING,1391.0,10570.834,7.599
ChiSquared,CDF,200000,PARALLEL,1829.875,11875.209,6.49
ChiSquared,CDF,250000,WORK_STEALING,2422.292,15087.75,6.229
ChiSquared,CDF,300000,PARALLEL,2805.375,18025.125,6.425
ChiSquared,CDF,400000,PARALLEL,3584.125,23925.084,6.675
ChiSquared,CDF,500000,WORK_STEALING,4837.25,30126.333,6.228
ChiSquared,CDF,750000,PARALLEL,6715.209,45993.416,6.849
ChiSquared,CDF,1000000,WORK_STEALING,9169.25,60839.084,6.635
ChiSquared,CDF,1500000,WORK_STEALING,14307.542,89676.125,6.268
ChiSquared,CDF,2000000,PARALLEL,18534.708,119867.875,6.467
ChiSquared,LogPDF,64,VECTORIZED,0.292,1.25,4.281
ChiSquared,LogPDF,128,PARALLEL,0.458,2.458,5.367
ChiSquared,LogPDF,256,PARALLEL,0.833,4.916,5.902
ChiSquared,LogPDF,512,VECTORIZED,1.5,9.583,6.389
ChiSquared,LogPDF,1024,PARALLEL,3.0,19.292,6.431
ChiSquared,LogPDF,2048,VECTORIZED,5.916,38.875,6.571
ChiSquared,LogPDF,4096,WORK_STEALING,12.042,97.625,8.107
ChiSquared,LogPDF,6144,PARALLEL,18.292,117.125,6.403
ChiSquared,LogPDF,8192,VECTORIZED,24.875,156.084,6.275
ChiSquared,LogPDF,10000,WORK_STEALING,30.042,238.333,7.933
ChiSquared,LogPDF,25000,VECTORIZED,72.666,472.375,6.501
ChiSquared,LogPDF,50000,VECTORIZED,144.292,977.333,6.773
ChiSquared,LogPDF,75000,WORK_STEALING,286.75,1953.917,6.814
ChiSquared,LogPDF,100000,PARALLEL,294.542,1960.792,6.657
ChiSquared,LogPDF,150000,WORK_STEALING,444.917,2858.583,6.425
ChiSquared,LogPDF,200000,VECTORIZED,586.834,4132.583,7.042
ChiSquared,LogPDF,250000,VECTORIZED,740.75,5034.167,6.796
ChiSquared,LogPDF,300000,WORK_STEALING,892.458,6104.5,6.84
ChiSquared,LogPDF,400000,PARALLEL,1202.292,7980.125,6.637
ChiSquared,LogPDF,500000,WORK_STEALING,1501.625,11689.292,7.784
ChiSquared,LogPDF,750000,WORK_STEALING,2318.334,15237.5,6.573
ChiSquared,LogPDF,1000000,PARALLEL,3048.958,19979.125,6.553
ChiSquared,LogPDF,1500000,PARALLEL,4934.417,29790.666,6.037
ChiSquared,LogPDF,2000000,WORK_STEALING,1883.542,39647.333,21.049
ChiSquared,PDF,64,VECTORIZED,0.375,2.334,6.224
ChiSquared,PDF,128,VECTORIZED,0.625,4.834,7.734
ChiSquared,PDF,256,PARALLEL,1.166,9.75,8.362
ChiSquared,PDF,512,VECTORIZED,2.167,19.209,8.864
ChiSquared,PDF,1024,VECTORIZED,4.25,38.583,9.078
ChiSquared,PDF,2048,VECTORIZED,8.292,98.083,11.829
ChiSquared,PDF,4096,VECTORIZED,20.541,166.708,8.116
ChiSquared,PDF,6144,VECTORIZED,25.25,229.959,9.107
ChiSquared,PDF,8192,PARALLEL,34.792,380.166,10.927
ChiSquared,PDF,10000,PARALLEL,41.833,374.292,8.947
ChiSquared,PDF,25000,VECTORIZED,101.0,1170.166,11.586
ChiSquared,PDF,50000,VECTORIZED,204.666,1901.083,9.289
ChiSquared,PDF,75000,VECTORIZED,404.959,3765.917,9.3
ChiSquared,PDF,100000,VECTORIZED,408.5,4061.166,9.942
ChiSquared,PDF,150000,WORK_STEALING,623.458,6068.625,9.734
ChiSquared,PDF,200000,VECTORIZED,827.834,8002.917,9.667
ChiSquared,PDF,250000,WORK_STEALING,1040.042,11681.167,11.231
ChiSquared,PDF,300000,PARALLEL,1243.084,14175.583,11.404
ChiSquared,PDF,400000,PARALLEL,1689.5,15993.791,9.467
ChiSquared,PDF,500000,WORK_STEALING,2084.542,19954.208,9.572
ChiSquared,PDF,750000,PARALLEL,3145.958,30059.167,9.555
ChiSquared,PDF,1000000,PARALLEL,4184.708,39995.125,9.557
ChiSquared,PDF,1500000,WORK_STEALING,6567.0,58978.042,8.981
ChiSquared,PDF,2000000,WORK_STEALING,2444.042,79071.291,32.353
Discrete,CDF,64,PARALLEL,0.042,1.208,28.762
Discrete,CDF,128,VECTORIZED,0.083,2.458,29.614
Discrete,CDF,256,VECTORIZED,0.167,4.875,29.192
Discrete,CDF,512,VECTORIZED,0.292,9.708,33.247
Discrete,CDF,1024,VECTORIZED,0.583,19.667,33.734
Discrete,CDF,2048,VECTORIZED,1.166,38.958,33.412
Discrete,CDF,4096,VECTORIZED,2.291,77.583,33.864
Discrete,CDF,6144,VECTORIZED,3.375,116.083,34.395
Discrete,CDF,8192,VECTORIZED,4.542,154.166,33.942
Discrete,CDF,10000,VECTORIZED,5.5,188.708,34.311
Discrete,CDF,25000,VECTORIZED,13.708,478.166,34.882
Discrete,CDF,50000,VECTORIZED,27.334,948.291,34.693
Discrete,CDF,75000,VECTORIZED,41.125,1418.458,34.491
Discrete,CDF,100000,VECTORIZED,67.375,1893.708,28.107
Discrete,CDF,150000,VECTORIZED,83.458,3467.25,41.545
Discrete,CDF,200000,VECTORIZED,110.417,3886.25,35.196
Discrete,CDF,250000,WORK_STEALING,125.0,5006.0,40.048
Discrete,CDF,300000,VECTORIZED,164.459,5763.208,35.043
Discrete,CDF,400000,WORK_STEALING,223.625,7893.583,35.298
Discrete,CDF,500000,VECTORIZED,275.042,9902.166,36.002
Discrete,CDF,750000,PARALLEL,400.834,14860.833,37.075
Discrete,CDF,1000000,PARALLEL,505.042,19649.875,38.907
Discrete,CDF,1500000,WORK_STEALING,729.125,29553.125,40.532
Discrete,CDF,2000000,WORK_STEALING,1308.084,39339.333,30.074
Discrete,LogPDF,64,VECTORIZED,0.083,1.291,15.554
Discrete,LogPDF,128,VECTORIZED,0.125,2.458,19.664
Discrete,LogPDF,256,VECTORIZED,0.209,4.875,23.325
Discrete,LogPDF,512,VECTORIZED,0.417,9.708,23.281
Discrete,LogPDF,1024,VECTORIZED,0.833,19.375,23.259
Discrete,LogPDF,2048,VECTORIZED,1.667,39.333,23.595
Discrete,LogPDF,4096,VECTORIZED,3.542,96.708,27.303
Discrete,LogPDF,6144,VECTORIZED,4.833,116.875,24.183
Discrete,LogPDF,8192,VECTORIZED,8.208,155.5,18.945
Discrete,LogPDF,10000,VECTORIZED,8.0,189.834,23.729
Discrete,LogPDF,25000,VECTORIZED,20.125,472.459,23.476
Discrete,LogPDF,50000,WORK_STEALING,44.791,954.584,21.312
Discrete,LogPDF,75000,WORK_STEALING,41.625,1431.083,34.38
Discrete,LogPDF,100000,WORK_STEALING,67.208,1908.333,28.394
Discrete,LogPDF,150000,WORK_STEALING,85.167,3517.417,41.3
Discrete,LogPDF,200000,WORK_STEALING,122.792,4069.375,33.14
Discrete,LogPDF,250000,WORK_STEALING,125.5,5024.625,40.037
Discrete,LogPDF,300000,WORK_STEALING,144.166,5990.292,41.551
Discrete,LogPDF,400000,WORK_STEALING,191.75,9344.333,48.732
Discrete,LogPDF,500000,PARALLEL,228.75,9980.875,43.632
Discrete,LogPDF,750000,PARALLEL,324.75,17444.583,53.717
Discrete,LogPDF,1000000,PARALLEL,401.917,23336.5,58.063
Discrete,LogPDF,1500000,PARALLEL,565.417,31189.834,55.163
Discrete,LogPDF,2000000,PARALLEL,771.875,39632.083,51.345
Discrete,PDF,64,VECTORIZED,0.083,1.25,15.06
Discrete,PDF,128,VECTORIZED,0.125,2.417,19.336
Discrete,PDF,256,VECTORIZED,0.209,4.833,23.124
Discrete,PDF,512,VECTORIZED,0.458,9.667,21.107
Discrete,PDF,1024,VECTORIZED,0.834,19.25,23.082
Discrete,PDF,2048,VECTORIZED,1.667,39.125,23.47
Discrete,PDF,4096,VECTORIZED,3.334,77.834,23.346
Discrete,PDF,6144,VECTORIZED,4.917,114.958,23.38
Discrete,PDF,8192,VECTORIZED,6.541,154.166,23.569
Discrete,PDF,10000,VECTORIZED,8.125,189.125,23.277
Discrete,PDF,25000,VECTORIZED,19.959,469.75,23.536
Discrete,PDF,50000,WORK_STEALING,31.166,945.167,30.327
Discrete,PDF,75000,WORK_STEALING,41.958,1408.875,33.578
Discrete,PDF,100000,WORK_STEALING,39.042,1881.209,48.184
Discrete,PDF,150000,WORK_STEALING,70.875,3483.334,49.148
Discrete,PDF,200000,WORK_STEALING,85.666,3980.375,46.464
Discrete,PDF,250000,WORK_STEALING,95.458,4970.125,52.066
Discrete,PDF,300000,WORK_STEALING,94.167,5916.25,62.827
Discrete,PDF,400000,WORK_STEALING,130.583,7879.709,60.343
Discrete,PDF,500000,WORK_STEALING,160.709,9774.167,60.819
Discrete,PDF,750000,PARALLEL,208.75,14569.958,69.796
Discrete,PDF,1000000,PARALLEL,367.791,19705.792,53.579
Discrete,PDF,1500000,WORK_STEALING,413.208,29503.125,71.4
Discrete,PDF,2000000,WORK_STEALING,601.625,40513.584,67.34
Exponential,CDF,64,VECTORIZED,0.208,1.25,6.01
Exponential,CDF,128,VECTORIZED,0.333,2.458,7.381
Exponential,CDF,256,VECTORIZED,0.625,4.875,7.8
Exponential,CDF,512,VECTORIZED,1.125,9.709,8.63
Exponential,CDF,1024,VECTORIZED,2.25,19.417,8.63
Exponential,CDF,2048,VECTORIZED,4.25,39.167,9.216
Exponential,CDF,4096,VECTORIZED,8.542,77.792,9.107
Exponential,CDF,6144,VECTORIZED,12.542,117.0,9.329
Exponential,CDF,8192,VECTORIZED,17.25,155.542,9.017
Exponential,CDF,10000,VECTORIZED,20.75,188.917,9.104
Exponential,CDF,25000,WORK_STEALING,48.625,476.0,9.789
Exponential,CDF,50000,WORK_STEALING,76.333,956.834,12.535
Exponential,CDF,75000,WORK_STEALING,69.458,1436.792,20.686
Exponential,CDF,100000,WORK_STEALING,145.041,2342.417,16.15
Exponential,CDF,150000,PARALLEL,184.583,2943.167,15.945
Exponential,CDF,200000,WORK_STEALING,244.0,3967.541,16.26
Exponential,CDF,250000,PARALLEL,254.125,4987.083,19.625
Exponential,CDF,300000,PARALLEL,341.791,5724.625,16.749
Exponential,CDF,400000,WORK_STEALING,390.333,7923.459,20.299
Exponential,CDF,500000,PARALLEL,439.875,9581.208,21.782
Exponential,CDF,750000,WORK_STEALING,737.125,14862.167,20.162
Exponential,CDF,1000000,WORK_STEALING,794.0,19929.334,25.1
Exponential,CDF,1500000,WORK_STEALING,1108.0,32025.792,28.904
Exponential,CDF,2000000,WORK_STEALING,1478.375,39698.375,26.853
Exponential,LogPDF,64,PARALLEL,0.042,1.25,29.762
Exponential,LogPDF,128,PARALLEL,0.042,2.458,58.524
Exponential,LogPDF,256,PARALLEL,0.083,4.875,58.735
Exponential,LogPDF,512,PARALLEL,0.083,9.75,117.47
Exponential,LogPDF,1024,WORK_STEALING,0.167,19.542,117.018
Exponential,LogPDF,2048,VECTORIZED,1.792,48.667,27.158
Exponential,LogPDF,4096,VECTORIZED,2.875,78.083,27.159
Exponential,LogPDF,6144,VECTORIZED,4.208,117.125,27.834
Exponential,LogPDF,8192,VECTORIZED,5.834,155.083,26.583
Exponential,LogPDF,10000,VECTORIZED,7.25,189.958,26.201
Exponential,LogPDF,25000,VECTORIZED,16.958,476.334,28.089
Exponential,LogPDF,50000,WORK_STEALING,21.708,954.042,43.949
Exponential,LogPDF,75000,WORK_STEALING,35.084,1428.334,40.712
Exponential,LogPDF,100000,WORK_STEALING,35.792,2354.0,65.769
Exponential,LogPDF,150000,WORK_STEALING,48.583,3180.0,65.455
Exponential,LogPDF,200000,WORK_STEALING,45.042,3999.25,88.789
Exponential,LogPDF,250000,WORK_STEALING,67.167,5012.459,74.627
Exponential,LogPDF,300000,WORK_STEALING,64.0,5781.208,90.331
Exponential,LogPDF,400000,WORK_STEALING,81.667,7943.417,97.266
Exponential,LogPDF,500000,WORK_STEALING,79.458,9975.708,125.547
Exponential,LogPDF,750000,WORK_STEALING,135.542,14890.875,109.862
Exponential,LogPDF,1000000,WORK_STEALING,198.417,19851.834,100.051
Exponential,LogPDF,1500000,WORK_STEALING,350.125,29789.917,85.084
Exponential,LogPDF,2000000,WORK_STEALING,709.5,39564.25,55.764
Exponential,PDF,64,VECTORIZED,0.167,1.208,7.234
Exponential,PDF,128,VECTORIZED,0.292,2.417,8.277
