distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
Exponential,LogPDF,50000,VECTORIZED,33.959,949.625,27.964
Exponential,LogPDF,100000,PARALLEL,46.625,1892.917,40.599
Exponential,LogPDF,250000,WORK_STEALING,101.625,4740.75,46.649
Exponential,LogPDF,500000,PARALLEL,101.25,9493.625,93.764
Exponential,PDF,8,PARALLEL,0.042,0.167,3.976
Exponential,PDF,16,PARALLEL,0.083,0.333,4.012
Exponential,PDF,32,PARALLEL,0.125,0.625,5.0
Exponential,PDF,64,WORK_STEALING,0.208,1.209,5.813
Exponential,PDF,128,WORK_STEALING,0.416,2.417,5.81
Exponential,PDF,256,WORK_STEALING,0.709,4.792,6.759
Exponential,PDF,512,WORK_STEALING,1.417,9.5,6.704
Exponential,PDF,1000,WORK_STEALING,2.791,18.542,6.643
Exponential,PDF,2000,VECTORIZED,6.833,36.917,5.403
Exponential,PDF,5000,VECTORIZED,16.875,92.708,5.494
Exponential,PDF,10000,VECTORIZED,33.916,184.875,5.451
Exponential,PDF,20000,VECTORIZED,72.583,369.959,5.097
Exponential,PDF,50000,WORK_STEALING,118.583,926.584,7.814
Exponential,PDF,100000,PARALLEL,135.75,1859.166,13.696
Exponential,PDF,250000,WORK_STEALING,248.459,4647.375,18.705
Exponential,PDF,500000,PARALLEL,441.292,9270.166,21.007
Gamma,CDF,8,WORK_STEALING,0.208,0.333,1.601
Gamma,CDF,16,PARALLEL,0.333,0.584,1.754
Gamma,CDF,32,PARALLEL,0.667,1.375,2.061
Gamma,CDF,64,VECTORIZED,1.542,3.083,1.999
Gamma,CDF,128,WORK_STEALING,2.791,6.25,2.239
Gamma,CDF,256,VECTORIZED,6.5,13.0,2.0
Gamma,CDF,512,WORK_STEALING,14.666,26.458,1.804
Gamma,CDF,1000,VECTORIZED,30.917,53.375,1.726
Gamma,CDF,2000,PARALLEL,65.167,104.5,1.604
Gamma,CDF,5000,PARALLEL,93.625,264.5,2.825
Gamma,CDF,10000,PARALLEL,151.625,529.167,3.49
Gamma,CDF,20000,PARALLEL,236.375,1060.958,4.488
Gamma,CDF,50000,PARALLEL,497.125,2648.666,5.328
Gamma,CDF,100000,PARALLEL,1035.417,6832.584,6.599
Gamma,CDF,250000,WORK_STEALING,2327.291,13286.084,5.709
Gamma,CDF,500000,WORK_STEALING,4233.333,26626.75,6.29
Gamma,LogPDF,8,WORK_STEALING,0.042,0.167,3.976
Gamma,LogPDF,16,PARALLEL,0.083,0.333,4.012
Gamma,LogPDF,32,WORK_STEALING,0.125,0.625,5.0
Gamma,LogPDF,64,WORK_STEALING,0.208,1.25,6.01
Gamma,LogPDF,128,WORK_STEALING,0.458,2.458,5.367
Gamma,LogPDF,256,WORK_STEALING,0.834,4.875,5.845
Gamma,LogPDF,512,WORK_STEALING,1.708,9.708,5.684
Gamma,LogPDF,1000,WORK_STEALING,3.375,18.958,5.617
Gamma,LogPDF,2000,VECTORIZED,8.667,37.875,4.37
Gamma,LogPDF,5000,VECTORIZED,22.375,94.625,4.229
Gamma,LogPDF,10000,VECTORIZED,50.833,190.0,3.738
Gamma,LogPDF,20000,WORK_STEALING,95.916,378.75,3.949
Gamma,LogPDF,50000,PARALLEL,133.208,946.459,7.105
Gamma,LogPDF,100000,PARALLEL,164.375,1896.708,11.539
Gamma,LogPDF,250000,PARALLEL,301.792,4738.875,15.702
Gamma,LogPDF,500000,PARALLEL,586.208,9478.75,16.17
Gamma,PDF,8,PARALLEL,0.083,0.333,4.012
Gamma,PDF,16,WORK_STEALING,0.166,0.625,3.765
Gamma,PDF,32,WORK_STEALING,0.25,1.209,4.836
Gamma,PDF,64,PARALLEL,0.5,2.417,4.834
Gamma,PDF,128,VECTORIZED,0.958,4.833,5.045
Gamma,PDF,256,VECTORIZED,1.834,9.625,5.248
Gamma,PDF,512,VECTORIZED,3.584,19.167,5.348
Gamma,PDF,1000,VECTORIZED,7.042,37.417,5.313
Gamma,PDF,2000,VECTORIZED,13.75,74.917,5.449
Gamma,PDF,5000,VECTORIZED,35.834,187.292,5.227
Gamma,PDF,10000,VECTORIZED,77.083,374.542,4.859
Gamma,PDF,20000,PARALLEL,140.541,749.25,5.331
Gamma,PDF,50000,PARALLEL,161.625,1873.375,11.591
Gamma,PDF,100000,PARALLEL,236.5,3745.041,15.835
Gamma,PDF,250000,PARALLEL,542.25,9364.375,17.269
Gamma,PDF,500000,PARALLEL,1034.167,19928.333,19.27
Gaussian,CDF,8,PARALLEL,0.125,0.291,2.328
Gaussian,CDF,16,PARALLEL,0.208,0.458,2.202
Gaussian,CDF,32,PARALLEL,0.416,0.875,2.103
Gaussian,CDF,64,PARALLEL,0.75,1.708,2.277
Gaussian,CDF,128,VECTORIZED,1.458,3.292,2.258
Gaussian,CDF,256,VECTORIZED,2.833,6.625,2.339
Gaussian,CDF,512,VECTORIZED,5.542,13.167,2.376
Gaussian,CDF,1000,WORK_STEALING,10.708,25.75,2.405
Gaussian,CDF,2000,VECTORIZED,21.292,51.5,2.419
Gaussian,CDF,5000,VECTORIZED,52.958,128.667,2.43
Gaussian,CDF,10000,WORK_STEALING,67.584,257.458,3.809
Gaussian,CDF,20000,WORK_STEALING,96.458,516.542,5.355
Gaussian,CDF,50000,WORK_STEALING,188.625,1285.5,6.815
Gaussian,CDF,100000,WORK_STEALING,342.333,2574.542,7.521
Gaussian,CDF,250000,WORK_STEALING,743.042,6439.125,8.666
Gaussian,CDF,500000,WORK_STEALING,1259.875,12872.916,10.218
Gaussian,LogPDF,8,WORK_STEALING,0.041,0.167,4.073
Gaussian,LogPDF,16,PARALLEL,0.042,0.334,7.952
Gaussian,LogPDF,32,PARALLEL,0.042,0.666,15.857
Gaussian,LogPDF,64,PARALLEL,0.042,1.25,29.762
Gaussian,LogPDF,128,PARALLEL,0.042,2.458,58.524
Gaussian,LogPDF,256,WORK_STEALING,0.042,4.958,118.048
Gaussian,LogPDF,512,PARALLEL,0.083,9.916,119.47
Gaussian,LogPDF,1000,PARALLEL,0.166,19.375,116.717
Gaussian,LogPDF,2000,VECTORIZED,1.083,38.584,35.627
Gaussian,LogPDF,5000,VECTORIZED,2.666,95.125,35.681
Gaussian,LogPDF,10000,VECTORIZED,6.208,192.042,30.935
Gaussian,LogPDF,20000,VECTORIZED,11.583,385.584,33.289
Gaussian,LogPDF,50000,VECTORIZED,27.5,958.125,34.841
Gaussian,LogPDF,100000,WORK_STEALING,53.208,1917.875,36.045
Gaussian,LogPDF,250000,WORK_STEALING,101.959,4797.375,47.052
Gaussian,LogPDF,500000,WORK_STEALING,158.584,9544.5,60.186
Gaussian,PDF,8,PARALLEL,0.083,0.167,2.012
Gaussian,PDF,16,PARALLEL,0.083,0.333,4.012
Gaussian,PDF,32,PARALLEL,0.125,0.666,5.328
Gaussian,PDF,64,PARALLEL,0.208,1.208,5.808
Gaussian,PDF,128,PARALLEL,0.375,2.417,6.445
Gaussian,PDF,256,WORK_STEALING,0.708,4.833,6.826
Gaussian,PDF,512,WORK_STEALING,1.375,9.625,7.0
Gaussian,PDF,1000,WORK_STEALING,2.667,18.75,7.03
Gaussian,PDF,2000,VECTORIZED,6.5,37.209,5.724
Gaussian,PDF,5000,VECTORIZED,16.125,93.541,5.801
Gaussian,PDF,10000,VECTORIZED,33.125,186.083,5.618
Gaussian,PDF,20000,VECTORIZED,69.334,380.292,5.485
Gaussian,PDF,50000,WORK_STEALING,90.75,936.0,10.314
Gaussian,PDF,100000,PARALLEL,129.833,1861.459,14.337
Gaussian,PDF,250000,PARALLEL,229.375,4671.958,20.368
Gaussian,PDF,500000,WORK_STEALING,368.75,10121.959,27.449
Poisson,CDF,8,SCALAR,0.208,0.208,1.0
Poisson,CDF,16,SCALAR,0.5,0.5,1.0
Poisson,CDF,32,SCALAR,1.0,1.0,1.0
Poisson,CDF,64,SCALAR,2.375,2.375,1.0
Poisson,CDF,128,VECTORIZED,4.458,4.5,1.009
Poisson,CDF,256,VECTORIZED,9.333,9.458,1.013
Poisson,CDF,512,WORK_STEALING,19.583,19.667,1.004
Poisson,CDF,1000,WORK_STEALING,38.583,38.875,1.008
Poisson,CDF,2000,PARALLEL,73.458,78.292,1.066
Poisson,CDF,5000,PARALLEL,107.791,197.791,1.835
Poisson,CDF,10000,PARALLEL,158.75,398.667,2.511
Poisson,CDF,20000,PARALLEL,255.666,794.5,3.108
Poisson,CDF,50000,WORK_STEALING,615.292,1989.916,3.234
Poisson,CDF,100000,PARALLEL,1184.875,4007.167,3.382
Poisson,CDF,250000,PARALLEL,2731.833,10009.167,3.664
Poisson,CDF,500000,WORK_STEALING,4841.25,19976.834,4.126
Poisson,LogPDF,8,WORK_STEALING,0.042,0.459,10.929
Poisson,LogPDF,16,VECTORIZED,0.083,0.292,3.518
Poisson,LogPDF,32,VECTORIZED,0.125,0.625,5.0
Poisson,LogPDF,64,VECTORIZED,0.292,1.208,4.137
Poisson,LogPDF,128,WORK_STEALING,0.458,2.458,5.367
Poisson,LogPDF,256,WORK_STEALING,0.958,4.875,5.089
Poisson,LogPDF,512,VECTORIZED,1.875,9.625,5.133
Poisson,LogPDF,1000,VECTORIZED,3.5,18.792,5.369
Poisson,LogPDF,2000,VECTORIZED,7.5,37.5,5.0
Poisson,LogPDF,5000,VECTORIZED,20.959,93.666,4.469
Poisson,LogPDF,10000,VECTORIZED,44.291,187.292,4.229
Poisson,LogPDF,20000,VECTORIZED,94.458,374.625,3.966
Poisson,LogPDF,50000,PARALLEL,198.458,936.375,4.718
Poisson,LogPDF,100000,PARALLEL,189.667,1873.916,9.88
Poisson,LogPDF,250000,WORK_STEALING,448.25,4690.542,10.464
Poisson,LogPDF,500000,WORK_STEALING,772.291,9371.958,12.135
Poisson,PDF,8,VECTORIZED,0.125,0.208,1.664
Poisson,PDF,16,VECTORIZED,0.208,0.417,2.005
Poisson,PDF,32,VECTORIZED,0.292,0.792,2.712
Poisson,PDF,64,VECTORIZED,0.625,1.542,2.467
Poisson,PDF,128,VECTORIZED,1.166,3.042,2.609
Poisson,PDF,256,VECTORIZED,2.416,6.125,2.535
Poisson,PDF,512,VECTORIZED,4.75,12.167,2.561
Poisson,PDF,1000,VECTORIZED,9.166,23.833,2.6
Poisson,PDF,2000,VECTORIZED,18.333,47.667,2.6
Poisson,PDF,5000,VECTORIZED,45.458,149.791,3.295
Poisson,PDF,10000,VECTORIZED,90.959,238.0,2.617
Poisson,PDF,20000,WORK_STEALING,132.958,476.041,3.58
Poisson,PDF,50000,PARALLEL,193.792,1190.0,6.141
Poisson,PDF,100000,PARALLEL,293.917,2380.041,8.098
Poisson,PDF,250000,PARALLEL,685.833,5961.75,8.693
Poisson,PDF,500000,WORK_STEALING,1274.417,11908.416,9.344
StudentT,CDF,8,PARALLEL,0.666,0.833,1.251
StudentT,CDF,16,VECTORIZED,1.125,1.417,1.26
StudentT,CDF,32,PARALLEL,2.666,3.417,1.282
StudentT,CDF,64,VECTORIZED,5.334,6.666,1.25
StudentT,CDF,128,VECTORIZED,10.625,13.167,1.239
StudentT,CDF,256,VECTORIZED,22.292,26.708,1.198
StudentT,CDF,512,VECTORIZED,43.75,52.417,1.198
StudentT,CDF,1000,VECTORIZED,88.125,104.833,1.19
StudentT,CDF,2000,PARALLEL,176.459,212.25,1.203
StudentT,CDF,5000,WORK_STEALING,447.542,525.791,1.175
StudentT,CDF,10000,VECTORIZED,889.958,1059.917,1.191
StudentT,CDF,20000,WORK_STEALING,1781.25,2104.041,1.181
StudentT,CDF,50000,PARALLEL,4434.417,5279.375,1.191
StudentT,CDF,100000,VECTORIZED,8873.583,10490.792,1.182
StudentT,CDF,250000,WORK_STEALING,22232.292,26765.708,1.204
StudentT,CDF,500000,PARALLEL,44347.791,52478.042,1.183
StudentT,LogPDF,8,PARALLEL,0.125,0.167,1.336
StudentT,LogPDF,16,WORK_STEALING,0.125,0.334,2.672
StudentT,LogPDF,32,PARALLEL,0.167,0.625,3.743
StudentT,LogPDF,64,WORK_STEALING,0.291,1.25,4.296
StudentT,LogPDF,128,PARALLEL,0.5,2.5,5.0
StudentT,LogPDF,256,WORK_STEALING,0.917,4.917,5.362
StudentT,LogPDF,512,WORK_STEALING,1.834,9.75,5.316
StudentT,LogPDF,1000,WORK_STEALING,3.542,19.083,5.388
StudentT,LogPDF,2000,PARALLEL,7.542,38.083,5.049
StudentT,LogPDF,5000,WORK_STEALING,21.125,94.916,4.493
StudentT,LogPDF,10000,VECTORIZED,51.625,192.166,3.722
StudentT,LogPDF,20000,VECTORIZED,101.583,380.583,3.747
StudentT,LogPDF,50000,PARALLEL,121.958,950.292,7.792
StudentT,LogPDF,100000,WORK_STEALING,162.333,1899.917,11.704
StudentT,LogPDF,250000,WORK_STEALING,353.084,4753.75,13.464
StudentT,LogPDF,500000,PARALLEL,680.625,9505.459,13.966
StudentT,PDF,8,VECTORIZED,0.167,0.209,1.251
StudentT,PDF,16,PARALLEL,0.208,0.416,2.0
StudentT,PDF,32,WORK_STEALING,0.292,0.75,2.568
StudentT,PDF,64,VECTORIZED,0.542,1.5,2.768
StudentT,PDF,128,VECTORIZED,0.958,2.833,2.957
StudentT,PDF,256,VECTORIZED,1.917,5.625,2.934
StudentT,PDF,512,VECTORIZED,3.792,11.291,2.978
StudentT,PDF,1000,VECTORIZED,7.167,21.958,3.064
StudentT,PDF,2000,VECTORIZED,14.209,43.875,3.088
StudentT,PDF,5000,VECTORIZED,36.375,109.667,3.015
StudentT,PDF,10000,VECTORIZED,76.416,222.75,2.915
StudentT,PDF,20000,WORK_STEALING,104.042,439.416,4.223
StudentT,PDF,50000,WORK_STEALING,144.875,1096.792,7.571
StudentT,PDF,100000,PARALLEL,219.0,2194.708,10.021
StudentT,PDF,250000,PARALLEL,482.042,5491.125,11.391
StudentT,PDF,500000,WORK_STEALING,949.042,10971.917,11.561
Uniform,CDF,8,PARALLEL,0.041,0.167,4.073
Uniform,CDF,16,PARALLEL,0.042,0.333,7.929
Uniform,CDF,32,PARALLEL,0.042,0.625,14.881
Uniform,CDF,64,WORK_STEALING,0.042,1.208,28.762
Uniform,CDF,128,WORK_STEALING,0.042,2.459,58.548
Uniform,CDF,256,WORK_STEALING,0.083,4.917,59.241
Uniform,CDF,512,WORK_STEALING,0.125,9.958,79.664
Uniform,CDF,1000,WORK_STEALING,0.25,19.375,77.5
Uniform,CDF,2000,VECTORIZED,2.208,38.459,17.418
Uniform,CDF,5000,VECTORIZED,5.417,97.125,17.93
Uniform,CDF,10000,VECTORIZED,19.541,194.583,9.958
Uniform,CDF,20000,WORK_STEALING,49.0,391.875,7.997
Uniform,CDF,50000,WORK_STEALING,73.292,981.25,13.388
Uniform,CDF,100000,WORK_STEALING,120.334,1972.792,16.394
Uniform,CDF,250000,PARALLEL,253.417,4875.333,19.238
Uniform,CDF,500000,WORK_STEALING,453.166,9690.0,21.383
Uniform,LogPDF,8,VECTORIZED,0.042,0.167,3.976
Uniform,LogPDF,16,VECTORIZED,0.042,0.333,7.929
Uniform,LogPDF,32,VECTORIZED,0.041,0.625,15.244
Uniform,LogPDF,64,VECTORIZED,0.042,1.208,28.762
Uniform,LogPDF,128,VECTORIZED,0.042,2.417,57.548
Uniform,LogPDF,256,VECTORIZED,0.083,4.917,59.241
Uniform,LogPDF,512,VECTORIZED,0.125,9.959,79.672
Uniform,LogPDF,1000,VECTORIZED,0.208,19.583,94.149
Uniform,LogPDF,2000,VECTORIZED,0.375,43.833,116.888
Uniform,LogPDF,5000,VECTORIZED,0.875,96.667,110.477
Uniform,LogPDF,10000,VECTORIZED,1.708,201.167,117.779
Uniform,LogPDF,20000,VECTORIZED,3.458,390.917,113.047
Uniform,LogPDF,50000,VECTORIZED,8.584,979.334,114.088
Uniform,LogPDF,100000,VECTORIZED,17.125,1957.25,114.292
Uniform,LogPDF,250000,VECTORIZED,43.542,4904.166,112.631
Uniform,LogPDF,500000,VECTORIZED,89.375,9815.458,109.823
Uniform,PDF,8,VECTORIZED,0.041,0.167,4.073
Uniform,PDF,16,VECTORIZED,0.042,0.333,7.929
Uniform,PDF,32,VECTORIZED,0.041,0.625,15.244
Uniform,PDF,64,VECTORIZED,0.041,1.209,29.488
Uniform,PDF,128,VECTORIZED,0.042,2.5,59.524
Uniform,PDF,256,VECTORIZED,0.083,5.042,60.747
Uniform,PDF,512,VECTORIZED,0.125,9.958,79.664
Uniform,PDF,1000,VECTORIZED,0.208,19.583,94.149
Uniform,PDF,2000,VECTORIZED,0.375,39.458,105.221
