distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
ChiSquared,LogPDF,64,WORK_STEALING,0.209,1.25,5.981
ChiSquared,LogPDF,128,WORK_STEALING,0.458,2.5,5.459
ChiSquared,LogPDF,256,VECTORIZED,0.833,4.875,5.852
ChiSquared,LogPDF,512,VECTORIZED,1.584,9.75,6.155
ChiSquared,LogPDF,1000,VECTORIZED,10.458,59.0,5.642
ChiSquared,LogPDF,2000,VECTORIZED,5.75,37.917,6.594
ChiSquared,LogPDF,5000,VECTORIZED,17.167,94.791,5.522
ChiSquared,LogPDF,10000,VECTORIZED,29.417,189.667,6.448
ChiSquared,LogPDF,20000,VECTORIZED,58.042,379.333,6.535
ChiSquared,LogPDF,50000,PARALLEL,131.167,947.584,7.224
ChiSquared,LogPDF,100000,PARALLEL,166.292,1895.25,11.397
ChiSquared,LogPDF,250000,PARALLEL,297.0,4771.125,16.064
ChiSquared,LogPDF,500000,PARALLEL,539.083,9501.125,17.625
ChiSquared,PDF,8,WORK_STEALING,0.084,0.333,3.964
ChiSquared,PDF,16,PARALLEL,0.166,0.625,3.765
ChiSquared,PDF,32,VECTORIZED,0.25,1.209,4.836
ChiSquared,PDF,64,VECTORIZED,0.333,2.458,7.381
ChiSquared,PDF,128,VECTORIZED,0.666,4.833,7.257
ChiSquared,PDF,256,VECTORIZED,1.167,9.666,8.283
ChiSquared,PDF,512,VECTORIZED,2.208,19.209,8.7
ChiSquared,PDF,1000,VECTORIZED,16.416,61.25,3.731
ChiSquared,PDF,2000,VECTORIZED,8.167,74.917,9.173
ChiSquared,PDF,5000,VECTORIZED,20.834,187.083,8.98
ChiSquared,PDF,10000,VECTORIZED,42.792,374.875,8.76
ChiSquared,PDF,20000,VECTORIZED,81.5,1502.416,18.435
ChiSquared,PDF,50000,PARALLEL,156.541,1877.166,11.992
ChiSquared,PDF,100000,PARALLEL,245.083,3749.709,15.3
ChiSquared,PDF,250000,PARALLEL,611.75,10174.542,16.632
ChiSquared,PDF,500000,WORK_STEALING,1008.583,18904.416,18.744
Discrete,CDF,8,VECTORIZED,0.042,0.166,3.952
Discrete,CDF,16,VECTORIZED,0.041,0.292,7.122
Discrete,CDF,32,VECTORIZED,0.042,0.584,13.905
Discrete,CDF,64,VECTORIZED,0.042,1.167,27.786
Discrete,CDF,128,VECTORIZED,0.125,2.167,17.336
Discrete,CDF,256,VECTORIZED,0.167,4.5,26.946
Discrete,CDF,512,VECTORIZED,0.333,8.75,26.276
Discrete,CDF,1000,VECTORIZED,0.625,17.25,27.6
Discrete,CDF,2000,VECTORIZED,1.125,34.875,31.0
Discrete,CDF,5000,VECTORIZED,2.792,85.875,30.758
Discrete,CDF,10000,VECTORIZED,5.541,172.542,31.139
Discrete,CDF,20000,VECTORIZED,11.0,345.583,31.417
Discrete,CDF,50000,VECTORIZED,27.292,863.0,31.621
Discrete,CDF,100000,WORK_STEALING,129.5,1726.625,13.333
Discrete,CDF,250000,VECTORIZED,136.75,4311.958,31.532
Discrete,CDF,500000,VECTORIZED,273.458,9280.25,33.937
Discrete,LogPDF,8,WORK_STEALING,0.042,0.375,8.929
Discrete,LogPDF,16,VECTORIZED,0.041,0.333,8.122
Discrete,LogPDF,32,VECTORIZED,0.042,0.625,14.881
Discrete,LogPDF,64,VECTORIZED,0.083,1.292,15.566
Discrete,LogPDF,128,VECTORIZED,0.125,2.5,20.0
Discrete,LogPDF,256,VECTORIZED,0.208,4.958,23.837
Discrete,LogPDF,512,WORK_STEALING,0.417,9.875,23.681
Discrete,LogPDF,1000,WORK_STEALING,0.833,19.417,23.31
Discrete,LogPDF,2000,VECTORIZED,5.334,38.333,7.187
Discrete,LogPDF,5000,VECTORIZED,4.0,96.208,24.052
Discrete,LogPDF,10000,VECTORIZED,8.042,192.5,23.937
Discrete,LogPDF,20000,VECTORIZED,16.041,388.708,24.232
Discrete,LogPDF,50000,VECTORIZED,39.958,970.875,24.297
Discrete,LogPDF,100000,VECTORIZED,79.75,1960.0,24.577
Discrete,LogPDF,250000,PARALLEL,165.584,4833.625,29.191
Discrete,LogPDF,500000,PARALLEL,262.0,9640.292,36.795
Discrete,PDF,8,VECTORIZED,0.042,0.167,3.976
Discrete,PDF,16,VECTORIZED,0.042,0.334,7.952
Discrete,PDF,32,VECTORIZED,0.042,0.625,14.881
Discrete,PDF,64,VECTORIZED,0.083,1.25,15.06
Discrete,PDF,128,VECTORIZED,0.125,2.5,20.0
Discrete,PDF,256,WORK_STEALING,0.25,4.958,19.832
Discrete,PDF,512,VECTORIZED,0.458,9.917,21.653
Discrete,PDF,1000,WORK_STEALING,0.833,19.25,23.109
Discrete,PDF,2000,VECTORIZED,1.625,38.541,23.718
Discrete,PDF,5000,VECTORIZED,13.167,202.084,15.348
Discrete,PDF,10000,VECTORIZED,8.083,191.5,23.692
Discrete,PDF,20000,VECTORIZED,16.041,384.875,23.993
Discrete,PDF,50000,VECTORIZED,39.917,957.083,23.977
Discrete,PDF,100000,VECTORIZED,79.75,1924.583,24.133
Discrete,PDF,250000,WORK_STEALING,179.917,4796.292,26.658
Discrete,PDF,500000,PARALLEL,198.5,9652.375,48.627
Exponential,CDF,8,PARALLEL,0.042,0.167,3.976
Exponential,CDF,16,PARALLEL,0.083,0.333,4.012
Exponential,CDF,32,VECTORIZED,0.125,0.625,5.0
Exponential,CDF,64,VECTORIZED,0.208,1.25,6.01
Exponential,CDF,128,VECTORIZED,0.333,2.459,7.384
Exponential,CDF,256,VECTORIZED,0.583,4.875,8.362
Exponential,CDF,512,VECTORIZED,1.167,9.75,8.355
Exponential,CDF,1000,VECTORIZED,2.125,18.958,8.921
Exponential,CDF,2000,VECTORIZED,4.208,37.875,9.001
Exponential,CDF,5000,VECTORIZED,10.25,94.625,9.232
Exponential,CDF,10000,VECTORIZED,20.709,189.208,9.137
Exponential,CDF,20000,VECTORIZED,41.625,378.5,9.093
Exponential,CDF,50000,VECTORIZED,102.041,965.25,9.459
Exponential,CDF,100000,PARALLEL,145.542,1913.5,13.147
Exponential,CDF,250000,PARALLEL,258.875,4753.458,18.362
Exponential,CDF,500000,PARALLEL,461.333,9491.291,20.574
Exponential,LogPDF,8,WORK_STEALING,0.041,0.167,4.073
Exponential,LogPDF,16,PARALLEL,0.042,0.333,7.929
Exponential,LogPDF,32,PARALLEL,0.042,0.625,14.881
Exponential,LogPDF,64,WORK_STEALING,0.042,1.25,29.762
Exponential,LogPDF,128,WORK_STEALING,0.042,2.458,58.524
Exponential,LogPDF,256,WORK_STEALING,0.083,4.917,59.241
Exponential,LogPDF,512,WORK_STEALING,0.084,9.792,116.571
Exponential,LogPDF,1000,WORK_STEALING,0.167,18.959,113.527
Exponential,LogPDF,2000,VECTORIZED,1.417,37.792,26.67
Exponential,LogPDF,5000,VECTORIZED,3.5,95.583,27.309
Exponential,LogPDF,10000,VECTORIZED,7.166,190.875,26.636
Exponential,LogPDF,20000,VECTORIZED,13.583,379.416,27.933
Exponential,LogPDF,50000,VECTORIZED,33.917,945.25,27.87
Exponential,LogPDF,100000,WORK_STEALING,69.583,1907.333,27.411
Exponential,LogPDF,250000,WORK_STEALING,104.333,4755.0,45.575
Exponential,LogPDF,500000,PARALLEL,152.0,10100.0,66.447
Exponential,PDF,8,PARALLEL,0.042,0.167,3.976
Exponential,PDF,16,PARALLEL,0.083,0.333,4.012
Exponential,PDF,32,VECTORIZED,0.125,0.625,5.0
Exponential,PDF,64,VECTORIZED,0.167,1.25,7.485
Exponential,PDF,128,VECTORIZED,0.291,2.417,8.306
Exponential,PDF,256,VECTORIZED,0.5,4.833,9.666
Exponential,PDF,512,VECTORIZED,1.042,9.625,9.237
Exponential,PDF,1000,VECTORIZED,1.958,18.792,9.598
Exponential,PDF,2000,VECTORIZED,3.833,37.542,9.794
Exponential,PDF,5000,WORK_STEALING,29.959,260.833,8.706
Exponential,PDF,10000,VECTORIZED,19.209,522.0,27.175
Exponential,PDF,20000,VECTORIZED,38.125,375.083,9.838
Exponential,PDF,50000,VECTORIZED,93.792,940.959,10.032
Exponential,PDF,100000,PARALLEL,154.459,1877.083,12.153
Exponential,PDF,250000,PARALLEL,243.75,4837.125,19.845
Exponential,PDF,500000,WORK_STEALING,489.75,9354.375,19.1
Gamma,CDF,8,PARALLEL,0.208,0.333,1.601
Gamma,CDF,16,PARALLEL,0.375,0.542,1.445
Gamma,CDF,32,WORK_STEALING,0.667,1.417,2.124
Gamma,CDF,64,WORK_STEALING,1.375,3.083,2.242
Gamma,CDF,128,WORK_STEALING,2.917,6.125,2.1
Gamma,CDF,256,WORK_STEALING,6.208,13.042,2.101
Gamma,CDF,512,WORK_STEALING,13.75,26.375,1.918
Gamma,CDF,1000,VECTORIZED,28.625,53.333,1.863
Gamma,CDF,2000,VECTORIZED,63.375,105.041,1.657
Gamma,CDF,5000,PARALLEL,96.083,266.542,2.774
Gamma,CDF,10000,WORK_STEALING,190.083,533.875,2.809
Gamma,CDF,20000,PARALLEL,263.542,1065.208,4.042
Gamma,CDF,50000,PARALLEL,519.042,3319.292,6.395
Gamma,CDF,100000,WORK_STEALING,975.584,5345.75,5.48
Gamma,CDF,250000,WORK_STEALING,2111.291,13347.333,6.322
Gamma,CDF,500000,WORK_STEALING,4444.541,29567.083,6.652
Gamma,LogPDF,8,PARALLEL,0.083,0.167,2.012
Gamma,LogPDF,16,PARALLEL,0.083,0.333,4.012
Gamma,LogPDF,32,WORK_STEALING,0.125,0.625,5.0
Gamma,LogPDF,64,VECTORIZED,0.25,1.209,4.836
Gamma,LogPDF,128,VECTORIZED,0.458,2.5,5.459
Gamma,LogPDF,256,VECTORIZED,0.834,4.875,5.845
Gamma,LogPDF,512,VECTORIZED,1.625,9.75,6.0
Gamma,LogPDF,1000,VECTORIZED,2.958,18.917,6.395
Gamma,LogPDF,2000,VECTORIZED,5.792,37.917,6.546
Gamma,LogPDF,5000,VECTORIZED,15.0,94.958,6.331
Gamma,LogPDF,10000,VECTORIZED,29.5,189.416,6.421
Gamma,LogPDF,20000,VECTORIZED,58.125,383.416,6.596
Gamma,LogPDF,50000,VECTORIZED,144.334,948.625,6.572
Gamma,LogPDF,100000,PARALLEL,165.417,1891.791,11.436
Gamma,LogPDF,250000,PARALLEL,306.334,4738.75,15.469
Gamma,LogPDF,500000,PARALLEL,537.125,9482.333,17.654
Gamma,PDF,8,PARALLEL,0.084,0.333,3.964
Gamma,PDF,16,PARALLEL,0.166,0.625,3.765
Gamma,PDF,32,VECTORIZED,0.208,1.209,5.813
Gamma,PDF,64,VECTORIZED,0.375,2.417,6.445
Gamma,PDF,128,VECTORIZED,0.625,4.833,7.733
Gamma,PDF,256,VECTORIZED,1.167,9.666,8.283
Gamma,PDF,512,VECTORIZED,2.208,19.25,8.718
Gamma,PDF,1000,VECTORIZED,4.167,37.542,9.009
Gamma,PDF,2000,VECTORIZED,8.125,75.167,9.251
Gamma,PDF,5000,VECTORIZED,20.75,187.458,9.034
Gamma,PDF,10000,VECTORIZED,42.708,374.584,8.771
Gamma,PDF,20000,VECTORIZED,81.792,753.833,9.216
Gamma,PDF,50000,PARALLEL,188.375,1876.833,9.963
Gamma,PDF,100000,PARALLEL,254.916,3760.25,14.751
Gamma,PDF,250000,PARALLEL,548.334,10898.125,19.875
Gamma,PDF,500000,WORK_STEALING,1066.084,18808.5,17.643
Gaussian,CDF,8,VECTORIZED,0.083,0.208,2.506
Gaussian,CDF,16,VECTORIZED,0.125,0.458,3.664
Gaussian,CDF,32,VECTORIZED,0.125,0.833,6.664
Gaussian,CDF,64,VECTORIZED,0.167,1.708,10.228
Gaussian,CDF,128,VECTORIZED,0.292,3.333,11.414
Gaussian,CDF,256,VECTORIZED,0.542,6.666,12.299
Gaussian,CDF,512,VECTORIZED,1.0,13.25,13.25
Gaussian,CDF,1000,VECTORIZED,1.916,25.917,13.527
Gaussian,CDF,2000,VECTORIZED,3.791,51.917,13.695
Gaussian,CDF,5000,VECTORIZED,9.25,129.791,14.031
Gaussian,CDF,10000,VECTORIZED,18.75,261.25,13.933
Gaussian,CDF,20000,VECTORIZED,37.75,524.834,13.903
Gaussian,CDF,50000,VECTORIZED,92.708,1499.625,16.176
Gaussian,CDF,100000,VECTORIZED,220.584,2615.958,11.859
Gaussian,CDF,250000,VECTORIZED,497.083,6608.958,13.295
Gaussian,CDF,500000,VECTORIZED,1026.375,18550.667,18.074
Gaussian,LogPDF,8,PARALLEL,0.042,0.167,3.976
Gaussian,LogPDF,16,WORK_STEALING,0.041,0.333,8.122
Gaussian,LogPDF,32,PARALLEL,0.042,0.625,14.881
Gaussian,LogPDF,64,PARALLEL,0.042,1.25,29.762
Gaussian,LogPDF,128,PARALLEL,0.042,2.458,58.524
Gaussian,LogPDF,256,PARALLEL,0.042,4.959,118.071
Gaussian,LogPDF,512,PARALLEL,0.083,9.833,118.47
Gaussian,LogPDF,1000,PARALLEL,0.125,19.291,154.328
Gaussian,LogPDF,2000,VECTORIZED,1.166,41.125,35.27
Gaussian,LogPDF,5000,VECTORIZED,2.75,97.125,35.318
Gaussian,LogPDF,10000,VECTORIZED,6.292,194.084,30.846
Gaussian,LogPDF,20000,VECTORIZED,11.459,384.625,33.565
Gaussian,LogPDF,50000,WORK_STEALING,23.167,1091.083,47.096
Gaussian,LogPDF,100000,WORK_STEALING,48.542,1948.666,40.144
Gaussian,LogPDF,250000,PARALLEL,80.458,4788.125,59.511
Gaussian,LogPDF,500000,WORK_STEALING,173.042,9513.333,54.977
Gaussian,PDF,8,PARALLEL,0.042,0.167,3.976
Gaussian,PDF,16,VECTORIZED,0.083,0.333,4.012
Gaussian,PDF,32,VECTORIZED,0.125,0.625,5.0
Gaussian,PDF,64,VECTORIZED,0.166,1.208,7.277
Gaussian,PDF,128,VECTORIZED,0.25,2.416,9.664
Gaussian,PDF,256,VECTORIZED,0.5,4.792,9.584
Gaussian,PDF,512,VECTORIZED,0.959,9.542,9.95
Gaussian,PDF,1000,VECTORIZED,1.792,18.709,10.44
Gaussian,PDF,2000,VECTORIZED,3.542,37.209,10.505
Gaussian,PDF,5000,VECTORIZED,8.5,94.5,11.118
Gaussian,PDF,10000,VECTORIZED,17.958,189.0,10.525
Gaussian,PDF,20000,VECTORIZED,35.667,376.25,10.549
Gaussian,PDF,50000,PARALLEL,65.542,968.708,14.78
Gaussian,PDF,100000,WORK_STEALING,113.417,1892.333,16.685
Gaussian,PDF,250000,PARALLEL,231.667,4655.334,20.095
Gaussian,PDF,500000,WORK_STEALING,402.25,12191.25,30.308
LogNormal,CDF,8,VECTORIZED,0.166,0.292,1.759
LogNormal,CDF,16,VECTORIZED,0.167,0.584,3.497
LogNormal,CDF,32,VECTORIZED,0.25,1.125,4.5
LogNormal,CDF,64,VECTORIZED,0.375,2.417,6.445
LogNormal,CDF,128,VECTORIZED,0.666,4.458,6.694
LogNormal,CDF,256,VECTORIZED,1.208,9.291,7.691
LogNormal,CDF,512,VECTORIZED,2.333,18.458,7.912
LogNormal,CDF,1000,VECTORIZED,4.333,35.25,8.135
LogNormal,CDF,2000,VECTORIZED,8.459,71.417,8.443
LogNormal,CDF,5000,VECTORIZED,21.708,179.708,8.278
LogNormal,CDF,10000,PARALLEL,118.458,1073.167,9.059
LogNormal,CDF,20000,VECTORIZED,84.375,719.958,8.533
LogNormal,CDF,50000,VECTORIZED,207.916,1811.166,8.711
LogNormal,CDF,100000,VECTORIZED,415.666,3605.25,8.673
LogNormal,CDF,250000,VECTORIZED,1058.833,10330.917,9.757
LogNormal,CDF,500000,VECTORIZED,2193.792,18124.875,8.262
LogNormal,LogPDF,8,PARALLEL,0.083,0.167,2.012
LogNormal,LogPDF,16,WORK_STEALING,0.083,0.333,4.012
LogNormal,LogPDF,32,PARALLEL,0.125,0.625,5.0
LogNormal,LogPDF,64,PARALLEL,0.25,1.208,4.832
LogNormal,LogPDF,128,VECTORIZED,0.5,2.5,5.0
LogNormal,LogPDF,256,PARALLEL,0.917,4.917,5.362
LogNormal,LogPDF,512,VECTORIZED,1.709,9.791,5.729
LogNormal,LogPDF,1000,VECTORIZED,3.209,19.0,5.921
LogNormal,LogPDF,2000,VECTORIZED,6.208,37.917,6.108
LogNormal,LogPDF,5000,VECTORIZED,16.0,94.709,5.919
LogNormal,LogPDF,10000,VECTORIZED,31.916,189.459,5.936
LogNormal,LogPDF,20000,PARALLEL,50.791,379.208,7.466
LogNormal,LogPDF,50000,PARALLEL,125.125,948.417,7.58
LogNormal,LogPDF,100000,PARALLEL,173.417,1897.5,10.942
LogNormal,LogPDF,250000,PARALLEL,309.917,5263.125,16.982
LogNormal,LogPDF,500000,PARALLEL,651.875,9519.792,14.604
LogNormal,PDF,8,PARALLEL,0.084,0.334,3.976
LogNormal,PDF,16,WORK_STEALING,0.166,0.708,4.265
LogNormal,PDF,32,VECTORIZED,0.25,1.25,5.0
LogNormal,PDF,64,VECTORIZED,0.375,2.459,6.557
LogNormal,PDF,128,VECTORIZED,0.708,4.959,7.004
LogNormal,PDF,256,VECTORIZED,1.292,9.875,7.643
LogNormal,PDF,512,VECTORIZED,2.333,19.667,8.43
LogNormal,PDF,1000,VECTORIZED,4.417,38.375,8.688
LogNormal,PDF,2000,VECTORIZED,8.583,76.584,8.923
LogNormal,PDF,5000,VECTORIZED,22.042,191.834,8.703
LogNormal,PDF,10000,VECTORIZED,43.917,382.833,8.717
LogNormal,PDF,20000,VECTORIZED,86.334,767.458,8.889
LogNormal,PDF,50000,PARALLEL,161.625,1914.875,11.848
LogNormal,PDF,100000,PARALLEL,245.375,3833.041,15.621
LogNormal,PDF,250000,PARALLEL,565.666,9619.833,17.006
LogNormal,PDF,500000,PARALLEL,1090.875,19734.75,18.091
NegBinomial,CDF,8,SCALAR,0.709,0.709,1.0
NegBinomial,CDF,16,SCALAR,1.583,1.583,1.0
NegBinomial,CDF,32,WORK_STEALING,3.166,3.208,1.013
NegBinomial,CDF,64,SCALAR,6.042,6.042,1.0
NegBinomial,CDF,128,SCALAR,12.292,12.292,1.0
NegBinomial,CDF,256,SCALAR,24.0,24.0,1.0
NegBinomial,CDF,512,VECTORIZED,48.875,48.917,1.001
NegBinomial,CDF,1000,VECTORIZED,95.292,95.333,1.0
NegBinomial,CDF,2000,VECTORIZED,191.416,191.417,1.0
NegBinomial,CDF,5000,SCALAR,479.209,479.209,1.0
NegBinomial,CDF,10000,VECTORIZED,956.083,956.125,1.0
NegBinomial,CDF,20000,VECTORIZED,1914.25,1914.5,1.0
NegBinomial,CDF,50000,VECTORIZED,4780.833,4795.958,1.003
NegBinomial,CDF,100000,SCALAR,9564.417,9564.417,1.0
NegBinomial,CDF,250000,SCALAR,23964.792,23964.792,1.0
NegBinomial,CDF,500000,SCALAR,47931.125,47931.125,1.0
NegBinomial,LogPDF,8,WORK_STEALING,0.291,0.833,2.863
NegBinomial,LogPDF,16,VECTORIZED,0.416,0.542,1.303
NegBinomial,LogPDF,32,VECTORIZED,0.875,1.125,1.286
NegBinomial,LogPDF,64,VECTORIZED,1.708,2.125,1.244
NegBinomial,LogPDF,128,VECTORIZED,3.583,4.5,1.256
NegBinomial,LogPDF,256,VECTORIZED,7.041,8.875,1.26
NegBinomial,LogPDF,512,VECTORIZED,13.708,17.5,1.277
NegBinomial,LogPDF,1000,VECTORIZED,27.291,33.667,1.234
NegBinomial,LogPDF,2000,VECTORIZED,55.375,68.375,1.235
NegBinomial,LogPDF,5000,VECTORIZED,138.708,169.708,1.223
NegBinomial,LogPDF,10000,VECTORIZED,279.625,340.583,1.218
NegBinomial,LogPDF,20000,VECTORIZED,552.042,678.834,1.23
NegBinomial,LogPDF,50000,VECTORIZED,1383.958,1696.083,1.226
NegBinomial,LogPDF,100000,VECTORIZED,2767.208,3423.291,1.237
NegBinomial,LogPDF,250000,VECTORIZED,6932.625,8526.875,1.23
NegBinomial,LogPDF,500000,VECTORIZED,13893.25,16971.583,1.222
NegBinomial,PDF,8,VECTORIZED,0.208,0.333,1.601
NegBinomial,PDF,16,VECTORIZED,0.417,0.625,1.499
NegBinomial,PDF,32,VECTORIZED,0.917,1.292,1.409
NegBinomial,PDF,64,VECTORIZED,1.75,2.458,1.405
NegBinomial,PDF,128,VECTORIZED,3.667,5.167,1.409
NegBinomial,PDF,256,VECTORIZED,7.125,10.0,1.404
