distribution,operation,batch_size,best_strategy,best_time_us,scalar_time_us,speedup_vs_scalar
Binomial,CDF,500000,SCALAR,66610.833,66610.833,1.0
Binomial,CDF,750000,SCALAR,100712.334,100712.334,1.0
Binomial,CDF,1000000,SCALAR,139654.417,139654.417,1.0
Binomial,CDF,1500000,SCALAR,209662.625,209662.625,1.0
Binomial,CDF,2000000,SCALAR,275425.333,275425.333,1.0
Binomial,LogPDF,64,VECTORIZED,1.334,2.334,1.75
Binomial,LogPDF,128,VECTORIZED,2.708,4.708,1.739
Binomial,LogPDF,256,VECTORIZED,5.292,9.083,1.716
Binomial,LogPDF,512,VECTORIZED,11.0,18.542,1.686
Binomial,LogPDF,1024,VECTORIZED,21.5,36.708,1.707
Binomial,LogPDF,2048,VECTORIZED,43.958,74.083,1.685
Binomial,LogPDF,4096,VECTORIZED,86.75,147.292,1.698
Binomial,LogPDF,6144,VECTORIZED,130.792,221.958,1.697
Binomial,LogPDF,8192,VECTORIZED,173.958,294.583,1.693
Binomial,LogPDF,10000,VECTORIZED,217.791,362.708,1.665
Binomial,LogPDF,25000,VECTORIZED,536.166,908.208,1.694
Binomial,LogPDF,50000,VECTORIZED,1079.792,1837.209,1.701
Binomial,LogPDF,75000,VECTORIZED,1603.25,2700.542,1.684
Binomial,LogPDF,100000,VECTORIZED,2168.333,3633.959,1.676
Binomial,LogPDF,150000,VECTORIZED,3246.75,5517.625,1.699
Binomial,LogPDF,200000,VECTORIZED,4364.917,7214.584,1.653
Binomial,LogPDF,250000,VECTORIZED,5443.542,9312.708,1.711
Binomial,LogPDF,300000,VECTORIZED,6593.958,11035.625,1.674
Binomial,LogPDF,400000,VECTORIZED,8722.834,14771.291,1.693
Binomial,LogPDF,500000,VECTORIZED,11002.0,18501.458,1.682
Binomial,LogPDF,750000,VECTORIZED,16593.792,27171.083,1.637
Binomial,LogPDF,1000000,VECTORIZED,22152.875,37352.209,1.686
Binomial,LogPDF,1500000,VECTORIZED,34447.5,57854.583,1.68
Binomial,LogPDF,2000000,VECTORIZED,44788.583,75367.625,1.683
Binomial,PDF,64,VECTORIZED,1.583,2.834,1.79
Binomial,PDF,128,VECTORIZED,3.208,5.292,1.65
Binomial,PDF,256,VECTORIZED,6.25,10.917,1.747
Binomial,PDF,512,VECTORIZED,15.917,21.958,1.38
Binomial,PDF,1024,VECTORIZED,26.833,43.792,1.632
Binomial,PDF,2048,VECTORIZED,51.5,88.25,1.714
Binomial,PDF,4096,VECTORIZED,100.833,176.209,1.748
Binomial,PDF,6144,VECTORIZED,153.083,269.625,1.761
Binomial,PDF,8192,VECTORIZED,204.209,356.167,1.744
Binomial,PDF,10000,VECTORIZED,250.125,430.542,1.721
Binomial,PDF,25000,VECTORIZED,636.25,1076.625,1.692
Binomial,PDF,50000,VECTORIZED,1250.75,2231.834,1.784
Binomial,PDF,75000,VECTORIZED,1871.166,3237.792,1.73
Binomial,PDF,100000,VECTORIZED,2510.083,4356.875,1.736
Binomial,PDF,150000,VECTORIZED,3757.125,6491.417,1.728
Binomial,PDF,200000,VECTORIZED,5023.708,8720.125,1.736
Binomial,PDF,250000,VECTORIZED,6258.416,10828.458,1.73
Binomial,PDF,300000,VECTORIZED,7662.583,13293.917,1.735
Binomial,PDF,400000,VECTORIZED,10124.875,17370.708,1.716
Binomial,PDF,500000,VECTORIZED,12827.625,22053.042,1.719
Binomial,PDF,750000,VECTORIZED,18721.834,32832.0,1.754
Binomial,PDF,1000000,VECTORIZED,25569.375,44038.75,1.722
Binomial,PDF,1500000,VECTORIZED,41188.625,68685.417,1.668
Binomial,PDF,2000000,VECTORIZED,52192.75,90237.625,1.729
Cauchy,CDF,64,PARALLEL,4.125,5.542,1.344
Cauchy,CDF,128,VECTORIZED,8.125,10.458,1.287
Cauchy,CDF,256,VECTORIZED,17.25,22.166,1.285
Cauchy,CDF,512,VECTORIZED,33.792,43.458,1.286
Cauchy,CDF,1024,PARALLEL,67.875,88.5,1.304
Cauchy,CDF,2048,WORK_STEALING,75.292,175.958,2.337
Cauchy,CDF,4096,WORK_STEALING,102.667,352.5,3.433
Cauchy,CDF,6144,WORK_STEALING,137.375,522.958,3.807
Cauchy,CDF,8192,WORK_STEALING,281.292,703.084,2.499
Cauchy,CDF,10000,WORK_STEALING,234.292,862.958,3.683
Cauchy,CDF,25000,WORK_STEALING,473.209,2173.917,4.594
Cauchy,CDF,50000,WORK_STEALING,1000.042,4327.625,4.327
Cauchy,CDF,75000,WORK_STEALING,1144.584,6700.166,5.854
Cauchy,CDF,100000,WORK_STEALING,1491.375,8827.958,5.919
Cauchy,CDF,150000,WORK_STEALING,2373.583,13322.625,5.613
Cauchy,CDF,200000,WORK_STEALING,3034.417,20739.959,6.835
Cauchy,CDF,250000,WORK_STEALING,4277.584,22253.916,5.202
Cauchy,CDF,300000,WORK_STEALING,4784.041,26677.625,5.576
Cauchy,CDF,400000,WORK_STEALING,5719.791,35658.875,6.234
Cauchy,CDF,500000,WORK_STEALING,8624.791,44654.667,5.177
Cauchy,CDF,750000,WORK_STEALING,13301.667,66723.625,5.016
Cauchy,CDF,1000000,WORK_STEALING,14523.667,89564.584,6.167
Cauchy,CDF,1500000,WORK_STEALING,23300.541,134274.125,5.763
Cauchy,CDF,2000000,WORK_STEALING,32080.917,179149.041,5.584
Cauchy,LogPDF,64,VECTORIZED,0.375,1.375,3.667
Cauchy,LogPDF,128,VECTORIZED,0.583,2.583,4.431
Cauchy,LogPDF,256,VECTORIZED,1.0,5.209,5.209
Cauchy,LogPDF,512,VECTORIZED,1.834,10.167,5.544
Cauchy,LogPDF,1024,VECTORIZED,3.5,20.875,5.964
Cauchy,LogPDF,2048,VECTORIZED,6.708,40.125,5.982
Cauchy,LogPDF,4096,VECTORIZED,13.416,81.0,6.038
Cauchy,LogPDF,6144,VECTORIZED,27.375,122.958,4.492
Cauchy,LogPDF,8192,VECTORIZED,28.584,202.583,7.087
Cauchy,LogPDF,10000,VECTORIZED,32.167,245.125,7.62
Cauchy,LogPDF,25000,WORK_STEALING,96.208,492.791,5.122
Cauchy,LogPDF,50000,WORK_STEALING,123.458,995.833,8.066
Cauchy,LogPDF,75000,PARALLEL,247.708,1867.917,7.541
Cauchy,LogPDF,100000,WORK_STEALING,275.75,1973.5,7.157
Cauchy,LogPDF,150000,WORK_STEALING,403.792,3724.792,9.225
Cauchy,LogPDF,200000,WORK_STEALING,422.833,4015.417,9.496
Cauchy,LogPDF,250000,WORK_STEALING,676.417,4981.834,7.365
Cauchy,LogPDF,300000,PARALLEL,685.125,6218.583,9.077
Cauchy,LogPDF,400000,WORK_STEALING,910.875,8237.958,9.044
Cauchy,LogPDF,500000,PARALLEL,1077.25,10412.958,9.666
Cauchy,LogPDF,750000,WORK_STEALING,1629.292,15597.791,9.573
Cauchy,LogPDF,1000000,WORK_STEALING,2351.75,22333.333,9.496
Cauchy,LogPDF,1500000,PARALLEL,3527.917,31704.167,8.987
Cauchy,LogPDF,2000000,PARALLEL,4692.458,42217.25,8.997
Cauchy,PDF,64,VECTORIZED,0.417,1.709,4.098
Cauchy,PDF,128,VECTORIZED,0.667,3.25,4.873
Cauchy,PDF,256,VECTORIZED,1.292,6.5,5.031
Cauchy,PDF,512,VECTORIZED,2.5,12.708,5.083
Cauchy,PDF,1024,VECTORIZED,4.875,25.375,5.205
Cauchy,PDF,2048,VECTORIZED,9.25,50.917,5.505
Cauchy,PDF,4096,VECTORIZED,18.083,100.417,5.553
Cauchy,PDF,6144,VECTORIZED,28.583,153.0,5.353
Cauchy,PDF,8192,VECTORIZED,37.625,202.0,5.369
Cauchy,PDF,10000,VECTORIZED,44.416,246.75,5.555
Cauchy,PDF,25000,WORK_STEALING,102.917,615.542,5.981
Cauchy,PDF,50000,WORK_STEALING,198.625,1240.666,6.246
Cauchy,PDF,75000,PARALLEL,341.542,2291.583,6.71
Cauchy,PDF,100000,WORK_STEALING,347.5,2493.292,7.175
Cauchy,PDF,150000,PARALLEL,579.458,3716.417,6.414
Cauchy,PDF,200000,WORK_STEALING,654.417,5286.542,8.078
Cauchy,PDF,250000,WORK_STEALING,789.084,6250.709,7.921
Cauchy,PDF,300000,WORK_STEALING,966.458,7827.917,8.1
Cauchy,PDF,400000,WORK_STEALING,1201.875,10264.958,8.541
Cauchy,PDF,500000,WORK_STEALING,1450.625,13067.583,9.008
Cauchy,PDF,750000,PARALLEL,2262.167,19618.084,8.672
Cauchy,PDF,1000000,WORK_STEALING,3276.875,26407.542,8.059
Cauchy,PDF,1500000,WORK_STEALING,5304.041,39477.292,7.443
Cauchy,PDF,2000000,WORK_STEALING,6295.75,53062.416,8.428
ChiSquared,CDF,64,PARALLEL,1.458,3.25,2.229
ChiSquared,CDF,128,PARALLEL,3.208,6.875,2.143
ChiSquared,CDF,256,VECTORIZED,6.333,14.083,2.224
ChiSquared,CDF,512,VECTORIZED,14.208,29.042,2.044
ChiSquared,CDF,1024,VECTORIZED,34.792,57.417,1.65
ChiSquared,CDF,2048,WORK_STEALING,48.584,115.916,2.386
ChiSquared,CDF,4096,PARALLEL,91.375,232.917,2.549
ChiSquared,CDF,6144,PARALLEL,108.542,350.0,3.225
ChiSquared,CDF,8192,WORK_STEALING,122.583,467.708,3.815
ChiSquared,CDF,10000,PARALLEL,152.375,572.542,3.757
ChiSquared,CDF,25000,PARALLEL,292.542,1433.833,4.901
ChiSquared,CDF,50000,PARALLEL,510.291,2870.625,5.625
ChiSquared,CDF,75000,PARALLEL,769.792,4312.834,5.603
ChiSquared,CDF,100000,WORK_STEALING,1124.958,5746.458,5.108
ChiSquared,CDF,150000,WORK_STEALING,1434.583,8606.75,5.999
ChiSquared,CDF,200000,PARALLEL,2072.083,11477.875,5.539
ChiSquared,CDF,250000,WORK_STEALING,2171.5,14344.542,6.606
ChiSquared,CDF,300000,PARALLEL,2734.209,17229.75,6.302
ChiSquared,CDF,400000,PARALLEL,3512.834,22982.417,6.542
ChiSquared,CDF,500000,WORK_STEALING,4451.0,28726.25,6.454
ChiSquared,CDF,750000,PARALLEL,6336.667,43023.25,6.79
ChiSquared,CDF,1000000,PARALLEL,8694.083,57459.333,6.609
ChiSquared,CDF,1500000,WORK_STEALING,12992.917,85794.042,6.603
ChiSquared,CDF,2000000,WORK_STEALING,17692.542,114419.75,6.467
ChiSquared,LogPDF,64,PARALLEL,0.291,1.209,4.155
ChiSquared,LogPDF,128,PARALLEL,0.458,2.458,5.367
ChiSquared,LogPDF,256,VECTORIZED,0.833,4.875,5.852
ChiSquared,LogPDF,512,PARALLEL,1.542,9.708,6.296
ChiSquared,LogPDF,1024,VECTORIZED,3.0,19.25,6.417
ChiSquared,LogPDF,2048,VECTORIZED,5.958,38.833,6.518
ChiSquared,LogPDF,4096,VECTORIZED,11.708,78.042,6.666
ChiSquared,LogPDF,6144,WORK_STEALING,18.125,116.875,6.448
ChiSquared,LogPDF,8192,WORK_STEALING,25.041,154.458,6.168
ChiSquared,LogPDF,10000,VECTORIZED,29.458,188.708,6.406
ChiSquared,LogPDF,25000,VECTORIZED,73.125,479.125,6.552
ChiSquared,LogPDF,50000,VECTORIZED,145.417,952.542,6.55
ChiSquared,LogPDF,75000,VECTORIZED,220.167,1428.375,6.488
ChiSquared,LogPDF,100000,VECTORIZED,290.458,1906.209,6.563
ChiSquared,LogPDF,150000,VECTORIZED,443.0,2866.959,6.472
ChiSquared,LogPDF,200000,VECTORIZED,592.584,3821.708,6.449
ChiSquared,LogPDF,250000,VECTORIZED,743.209,4771.166,6.42
ChiSquared,LogPDF,300000,WORK_STEALING,897.0,5717.041,6.374
ChiSquared,LogPDF,400000,WORK_STEALING,1194.125,7632.5,6.392
ChiSquared,LogPDF,500000,WORK_STEALING,1494.041,9530.791,6.379
ChiSquared,LogPDF,750000,WORK_STEALING,2231.959,14234.875,6.378
ChiSquared,LogPDF,1000000,WORK_STEALING,2977.084,18980.958,6.376
ChiSquared,LogPDF,1500000,WORK_STEALING,4453.0,28482.875,6.396
ChiSquared,LogPDF,2000000,WORK_STEALING,1638.25,37985.208,23.186
ChiSquared,PDF,64,VECTORIZED,0.375,2.458,6.555
ChiSquared,PDF,128,VECTORIZED,0.625,4.917,7.867
ChiSquared,PDF,256,PARALLEL,1.166,9.75,8.362
ChiSquared,PDF,512,PARALLEL,2.167,19.084,8.807
ChiSquared,PDF,1024,PARALLEL,4.25,38.708,9.108
ChiSquared,PDF,2048,VECTORIZED,8.333,77.5,9.3
ChiSquared,PDF,4096,VECTORIZED,16.542,153.875,9.302
ChiSquared,PDF,6144,WORK_STEALING,25.583,232.208,9.077
ChiSquared,PDF,8192,PARALLEL,34.708,308.959,8.902
ChiSquared,PDF,10000,WORK_STEALING,41.709,377.959,9.062
ChiSquared,PDF,25000,VECTORIZED,102.042,944.542,9.256
ChiSquared,PDF,50000,VECTORIZED,204.334,1900.125,9.299
ChiSquared,PDF,75000,VECTORIZED,307.208,2839.5,9.243
ChiSquared,PDF,100000,VECTORIZED,409.625,3792.083,9.257
ChiSquared,PDF,150000,VECTORIZED,620.833,5681.916,9.152
ChiSquared,PDF,200000,PARALLEL,835.834,7579.416,9.068
ChiSquared,PDF,250000,WORK_STEALING,1043.083,9471.5,9.08
ChiSquared,PDF,300000,PARALLEL,1253.041,11369.458,9.073
ChiSquared,PDF,400000,WORK_STEALING,1670.0,15140.791,9.066
ChiSquared,PDF,500000,PARALLEL,2086.667,19500.292,9.345
ChiSquared,PDF,750000,PARALLEL,3125.875,28265.125,9.042
ChiSquared,PDF,1000000,PARALLEL,4171.458,37747.666,9.049
ChiSquared,PDF,1500000,WORK_STEALING,6230.042,56572.0,9.081
ChiSquared,PDF,2000000,WORK_STEALING,2148.708,75407.084,35.094
Discrete,CDF,64,VECTORIZED,0.042,1.208,28.762
Discrete,CDF,128,VECTORIZED,0.084,2.458,29.262
Discrete,CDF,256,VECTORIZED,0.167,4.875,29.192
Discrete,CDF,512,VECTORIZED,0.292,9.709,33.25
Discrete,CDF,1024,VECTORIZED,0.583,19.459,33.377
Discrete,CDF,2048,VECTORIZED,1.125,38.708,34.407
Discrete,CDF,4096,VECTORIZED,2.167,77.875,35.937
Discrete,CDF,6144,VECTORIZED,3.416,115.375,33.775
Discrete,CDF,8192,VECTORIZED,4.5,154.584,34.352
Discrete,CDF,10000,VECTORIZED,5.5,189.875,34.523
Discrete,CDF,25000,VECTORIZED,13.667,468.958,34.313
Discrete,CDF,50000,VECTORIZED,27.125,940.958,34.69
Discrete,CDF,75000,VECTORIZED,41.125,1417.083,34.458
Discrete,CDF,100000,VECTORIZED,54.625,1887.083,34.546
Discrete,CDF,150000,VECTORIZED,81.958,2829.5,34.524
Discrete,CDF,200000,VECTORIZED,110.042,3752.958,34.105
Discrete,CDF,250000,VECTORIZED,135.75,4734.167,34.874
Discrete,CDF,300000,VECTORIZED,164.417,5673.792,34.509
Discrete,CDF,400000,VECTORIZED,218.375,7593.0,34.77
Discrete,CDF,500000,VECTORIZED,272.709,9428.959,34.575
Discrete,CDF,750000,VECTORIZED,407.959,14101.208,34.565
Discrete,CDF,1000000,WORK_STEALING,515.542,18818.5,36.502
Discrete,CDF,1500000,PARALLEL,725.0,28448.0,39.239
Discrete,CDF,2000000,WORK_STEALING,920.5,37685.5,40.94
Discrete,LogPDF,64,VECTORIZED,0.083,1.25,15.06
Discrete,LogPDF,128,VECTORIZED,0.125,2.417,19.336
Discrete,LogPDF,256,VECTORIZED,0.25,4.916,19.664
Discrete,LogPDF,512,VECTORIZED,0.458,9.709,21.199
Discrete,LogPDF,1024,VECTORIZED,0.834,19.375,23.231
Discrete,LogPDF,2048,VECTORIZED,1.667,39.041,23.42
Discrete,LogPDF,4096,VECTORIZED,3.292,76.417,23.213
Discrete,LogPDF,6144,VECTORIZED,4.917,115.667,23.524
Discrete,LogPDF,8192,VECTORIZED,6.291,156.416,24.863
Discrete,LogPDF,10000,VECTORIZED,8.042,190.208,23.652
Discrete,LogPDF,25000,VECTORIZED,20.125,476.25,23.665
Discrete,LogPDF,50000,WORK_STEALING,37.834,949.291,25.091
Discrete,LogPDF,75000,WORK_STEALING,47.292,1413.333,29.885
Discrete,LogPDF,100000,WORK_STEALING,53.958,1894.083,35.103
Discrete,LogPDF,150000,WORK_STEALING,78.792,2851.625,36.192
Discrete,LogPDF,200000,WORK_STEALING,83.625,3792.125,45.347
Discrete,LogPDF,250000,WORK_STEALING,104.667,4742.791,45.313
Discrete,LogPDF,300000,WORK_STEALING,161.291,5705.916,35.377
Discrete,LogPDF,400000,PARALLEL,207.75,7627.917,36.717
Discrete,LogPDF,500000,PARALLEL,228.834,9512.584,41.57
Discrete,LogPDF,750000,PARALLEL,322.625,14162.75,43.898
Discrete,LogPDF,1000000,WORK_STEALING,454.916,18972.291,41.705
Discrete,LogPDF,1500000,PARALLEL,595.875,28435.375,47.72
Discrete,LogPDF,2000000,PARALLEL,757.792,37966.25,50.101
Discrete,PDF,64,VECTORIZED,0.083,1.25,15.06
Discrete,PDF,128,VECTORIZED,0.125,2.417,19.336
Discrete,PDF,256,VECTORIZED,0.208,4.958,23.837
Discrete,PDF,512,VECTORIZED,0.417,9.625,23.082
Discrete,PDF,1024,VECTORIZED,0.833,19.333,23.209
Discrete,PDF,2048,VECTORIZED,1.666,38.541,23.134
Discrete,PDF,4096,VECTORIZED,3.292,76.958,23.377
Discrete,PDF,6144,VECTORIZED,4.75,114.833,24.175
Discrete,PDF,8192,VECTORIZED,6.5,153.833,23.667
Discrete,PDF,10000,VECTORIZED,8.0,186.958,23.37
Discrete,PDF,25000,WORK_STEALING,17.584,470.708,26.769
Discrete,PDF,50000,WORK_STEALING,31.166,949.542,30.467
Discrete,PDF,75000,WORK_STEALING,30.333,1408.166,46.424
Discrete,PDF,100000,WORK_STEALING,40.5,1879.292,46.402
Discrete,PDF,150000,WORK_STEALING,60.25,2807.208,46.593
Discrete,PDF,200000,WORK_STEALING,75.334,3782.541,50.21
Discrete,PDF,250000,WORK_STEALING,93.375,4699.584,50.33
Discrete,PDF,300000,WORK_STEALING,106.042,5655.792,53.335
Discrete,PDF,400000,PARALLEL,144.708,7534.625,52.068
Discrete,PDF,500000,WORK_STEALING,171.291,9451.167,55.176
Discrete,PDF,750000,PARALLEL,248.958,14087.291,56.585
Discrete,PDF,1000000,WORK_STEALING,302.709,18753.292,61.952
Discrete,PDF,1500000,WORK_STEALING,453.375,28178.0,62.152
Discrete,PDF,2000000,WORK_STEALING,570.209,37583.083,65.911
Exponential,CDF,64,VECTORIZED,0.208,1.208,5.808
Exponential,CDF,128,VECTORIZED,0.292,2.458,8.418
Exponential,CDF,256,VECTORIZED,0.583,4.875,8.362
Exponential,CDF,512,VECTORIZED,1.125,9.75,8.667
Exponential,CDF,1024,VECTORIZED,2.166,19.375,8.945
Exponential,CDF,2048,VECTORIZED,4.25,39.25,9.235
Exponential,CDF,4096,VECTORIZED,8.375,78.625,9.388
Exponential,CDF,6144,VECTORIZED,12.5,116.5,9.32
Exponential,CDF,8192,VECTORIZED,18.0,154.041,8.558
Exponential,CDF,10000,VECTORIZED,20.875,187.5,8.982
Exponential,CDF,25000,WORK_STEALING,36.708,474.875,12.937
Exponential,CDF,50000,WORK_STEALING,55.209,949.541,17.199
Exponential,CDF,75000,WORK_STEALING,74.667,1424.75,19.081
Exponential,CDF,100000,WORK_STEALING,105.5,1890.375,17.918
Exponential,CDF,150000,WORK_STEALING,163.541,2838.625,17.357
Exponential,CDF,200000,PARALLEL,200.958,3803.75,18.928
Exponential,CDF,250000,PARALLEL,242.0,4761.792,19.677
Exponential,CDF,300000,PARALLEL,318.833,5673.667,17.795
Exponential,CDF,400000,WORK_STEALING,342.583,7588.25,22.15
Exponential,CDF,500000,PARALLEL,454.125,9482.084,20.88
Exponential,CDF,750000,PARALLEL,625.625,14202.208,22.701
Exponential,CDF,1000000,WORK_STEALING,771.5,18972.958,24.592
Exponential,CDF,1500000,WORK_STEALING,1042.084,28386.167,27.24
Exponential,CDF,2000000,WORK_STEALING,1377.875,37893.792,27.502
Exponential,LogPDF,64,PARALLEL,0.042,1.25,29.762
Exponential,LogPDF,128,PARALLEL,0.042,2.459,58.548
Exponential,LogPDF,256,PARALLEL,0.042,4.916,117.048
Exponential,LogPDF,512,PARALLEL,0.083,9.833,118.47
Exponential,LogPDF,1024,WORK_STEALING,0.167,19.583,117.263
Exponential,LogPDF,2048,VECTORIZED,1.459,39.125,26.816
Exponential,LogPDF,4096,VECTORIZED,2.75,77.958,28.348
Exponential,LogPDF,6144,VECTORIZED,4.125,116.375,28.212
Exponential,LogPDF,8192,VECTORIZED,5.916,155.833,26.341
Exponential,LogPDF,10000,VECTORIZED,7.125,189.458,26.591
Exponential,LogPDF,25000,WORK_STEALING,13.417,475.167,35.415
Exponential,LogPDF,50000,WORK_STEALING,25.167,946.375,37.604
Exponential,LogPDF,75000,WORK_STEALING,21.417,1425.875,66.577
Exponential,LogPDF,100000,WORK_STEALING,26.75,1890.375,70.668
Exponential,LogPDF,150000,WORK_STEALING,29.333,2848.292,97.102
Exponential,LogPDF,200000,WORK_STEALING,42.084,3802.25,90.349
Exponential,LogPDF,250000,WORK_STEALING,55.292,4743.0,85.781
Exponential,LogPDF,300000,WORK_STEALING,53.042,5725.25,107.938
Exponential,LogPDF,400000,WORK_STEALING,71.084,7593.792,106.828
Exponential,LogPDF,500000,WORK_STEALING,90.042,9493.334,105.432
Exponential,LogPDF,750000,WORK_STEALING,112.75,14248.916,126.376
Exponential,LogPDF,1000000,WORK_STEALING,157.0,18969.584,120.825
Exponential,LogPDF,1500000,PARALLEL,338.083,28568.209,84.501
Exponential,LogPDF,2000000,WORK_STEALING,486.459,38058.917,78.237
Exponential,PDF,64,VECTORIZED,0.167,1.25,7.485
Exponential,PDF,128,VECTORIZED,0.291,2.417,8.306
